Wall time,Step,Value
1687184973.0182183,0,0.005439338274300098
1687185327.5164087,1,0.008893382735550404
1687185696.0137825,2,0.011231501586735249
1687186058.4387348,3,0.01195904053747654
1687186426.2166991,4,0.012548878788948059
1687186801.237018,5,0.012687825597822666
1687187198.9889388,6,0.013322020880877972
1687187584.8237066,7,0.013533448800444603
1687187958.8372316,8,0.013974463567137718
1687188340.973393,9,0.014639662578701973
